,word,num_syllables,syllables,stress_pattern,infixed
436,TOUR,1,['tour'],"[['tour', '1']]",t-iz-our
437,TOURED,1,['toured'],"[['toured', '1']]",t-iz-oured
438,TOURIST,2,"['tour', 'ist']","[['tour', '1'], ['ist', '0']]",t-iz-ourist
441,TOURNEY,2,"['tour', 'ney']","[['tour', '1'], ['ney', '0']]",t-iz-ourney
442,TOURNEYS,2,"['tour', 'neys']","[['tour', '1'], ['neys', '0']]",t-iz-ourneys
444,TOURS,1,['tours'],"[['tours', '1']]",t-iz-ours
445,TOUT,1,['tout'],"[['tout', '1']]",t-iz-out
446,TOUTS,1,['touts'],"[['touts', '1']]",t-iz-outs
447,TOW,1,['tow'],"[['tow', '1']]",t-iz-ow
448,TOWARD,2,"['to', 'ward']","[['to', '0'], ['ward', '1']]",tow-iz-ard
449,TOWARDS,2,"['to', 'wards']","[['to', '0'], ['wards', '1']]",tow-iz-ards
450,TOWBOAT,2,"['tow', 'boat']","[['tow', '1'], ['boat', '2']]",t-iz-owboat
451,TOWED,1,['towed'],"[['towed', '1']]",t-iz-owed
452,TOWEL,2,"['tow', 'el']","[['tow', '1'], ['el', '0']]",t-iz-owel
454,TOWER,2,"['tow', 'er']","[['tow', '1'], ['er', '0']]",t-iz-ower
455,TOWERED,2,"['tow', 'ered']","[['tow', '1'], ['ered', '0']]",t-iz-owered
458,TOWN,1,['town'],"[['town', '1']]",t-iz-own
459,TOWNER,2,"['town', 'er']","[['town', '1'], ['er', '0']]",t-iz-owner
460,TOWNES,1,['townes'],"[['townes', '1']]",t-iz-ownes
461,TOWNHOUSE,2,"['town', 'house']","[['town', '1'], ['house', '2']]",t-iz-ownhouse
463,TOWNIE,2,"['town', 'ie']","[['town', '1'], ['ie', '0']]",t-iz-ownie
464,TOWNS,1,['towns'],"[['towns', '1']]",t-iz-owns
465,TOWNSEND,2,"['Town', 'send']","[['Town', '1'], ['send', '0']]",T-iz-ownsend
466,TOWNSFOLK,2,"['towns', 'folk']","[['towns', '1'], ['folk', '2']]",t-iz-ownsfolk
467,TOWNSHEND,2,"['Town', 'shend']","[['Town', '1'], ['shend', '2']]",T-iz-ownshend
468,TOWNSHIP,2,"['town', 'ship']","[['town', '1'], ['ship', '0']]",t-iz-ownship
469,TOWNSMAN,2,"['towns', 'man']","[['towns', '1'], ['man', '0']]",t-iz-ownsman
471,TOWS,1,['tows'],"[['tows', '1']]",t-iz-ows
472,TOWSON,2,"['Tow', 'son']","[['Tow', '1'], ['son', '0']]",T-iz-owson
473,TOXIC,2,"['tox', 'ic']","[['tox', '1'], ['ic', '0']]",t-iz-oxic
478,TOXIN,2,"['tox', 'in']","[['tox', '1'], ['in', '0']]",t-iz-oxin
479,TOY,1,['toy'],"[['toy', '1']]",t-iz-oy
480,TOYED,1,['toyed'],"[['toyed', '1']]",t-iz-oyed
482,TOYS,1,['toys'],"[['toys', '1']]",t-iz-oys
483,TRAC,1,['trac'],"[['trac', '1']]",tr-iz-ac
484,TRACE,1,['trace'],"[['trace', '1']]",tr-iz-ace
486,TRACED,1,['traced'],"[['traced', '1']]",tr-iz-aced
487,TRACER,2,"['trac', 'er']","[['trac', '1'], ['er', '0']]",tr-iz-acer
488,TRACES,2,"['tra', 'ces']","[['tra', '1'], ['ces', '0']]",tr-iz-aces
492,TRACING,2,"['trac', 'ing']","[['trac', '1'], ['ing', '0']]",tr-iz-acing
493,TRACK,1,['track'],"[['track', '1']]",tr-iz-ack
494,TRACKAGE,2,"['track', 'age']","[['track', '1'], ['age', '0']]",tr-iz-ackage
495,TRACKBALL,2,"['track', 'ball']","[['track', '1'], ['ball', '2']]",tr-iz-ackball
496,TRACKED,1,['tracked'],"[['tracked', '1']]",tr-iz-acked
497,TRACKER,2,"['track', 'er']","[['track', '1'], ['er', '0']]",tr-iz-acker
498,TRACKING,2,"['track', 'ing']","[['track', '1'], ['ing', '0']]",tr-iz-acking
499,TRACKS,1,['tracks'],"[['tracks', '1']]",tr-iz-acks
500,TRACT,1,['tract'],"[['tract', '1']]",tr-iz-act
502,TRACTION,2,"['trac', 'tion']","[['trac', '1'], ['tion', '0']]",tr-iz-action
503,TRACTOR,2,"['trac', 'tor']","[['trac', '1'], ['tor', '0']]",tr-iz-actor
504,TRACTS,1,['tracts'],"[['tracts', '1']]",tr-iz-acts
505,TRACY,2,"['Tra', 'cy']","[['Tra', '1'], ['cy', '0']]",Tr-iz-acy
507,TRADE,1,['trade'],"[['trade', '1']]",tr-iz-ade
509,TRADED,2,"['trad', 'ed']","[['trad', '1'], ['ed', '0']]",tr-iz-aded
510,TRADEMARK,2,"['trade', 'mark']","[['trade', '1'], ['mark', '2']]",tr-iz-ademark
511,TRADEOFF,2,"['trade', 'off']","[['trade', '1'], ['off', '2']]",tr-iz-adeoff
512,TRADER,2,"['trad', 'er']","[['trad', '1'], ['er', '0']]",tr-iz-ader
513,TRADES,1,['trades'],"[['trades', '1']]",tr-iz-ades
514,TRADESMEN,2,"['trades', 'men']","[['trades', '1'], ['men', '0']]",tr-iz-adesmen
515,TRADING,2,"['trad', 'ing']","[['trad', '1'], ['ing', '0']]",tr-iz-ading
521,TRAFFIC,2,"['traf', 'fic']","[['traf', '1'], ['fic', '0']]",tr-iz-affic
526,TRAGIC,2,"['trag', 'ic']","[['trag', '1'], ['ic', '0']]",tr-iz-agic
528,TRAIL,1,['trail'],"[['trail', '1']]",tr-iz-ail
530,TRAILED,1,['trailed'],"[['trailed', '1']]",tr-iz-ailed
531,TRAILER,2,"['trail', 'er']","[['trail', '1'], ['er', '0']]",tr-iz-ailer
532,TRAILHEAD,2,"['trail', 'head']","[['trail', '1'], ['head', '2']]",tr-iz-ailhead
533,TRAILING,2,"['trail', 'ing']","[['trail', '1'], ['ing', '0']]",tr-iz-ailing
534,TRAILS,1,['trails'],"[['trails', '1']]",tr-iz-ails
535,TRAIN,1,['train'],"[['train', '1']]",tr-iz-ain
537,TRAINED,1,['trained'],"[['trained', '1']]",tr-iz-ained
538,TRAINEE,2,"['train', 'ee']","[['train', '1'], ['ee', '1']]",tr-iz-ain-iz-ee
539,TRAINEES,2,"['train', 'ees']","[['train', '1'], ['ees', '1']]",tr-iz-ain-iz-ees
540,TRAINER,2,"['train', 'er']","[['train', '1'], ['er', '0']]",tr-iz-ainer
541,TRAINING,2,"['train', 'ing']","[['train', '1'], ['ing', '0']]",tr-iz-aining
542,TRAINMEN,2,"['train', 'men']","[['train', '1'], ['men', '0']]",tr-iz-ainmen
543,TRAINS,1,['trains'],"[['trains', '1']]",tr-iz-ains
544,TRAIPSE,1,['traipse'],"[['traipse', '1']]",tr-iz-aipse
545,TRAIPSING,2,"['traips', 'ing']","[['traips', '1'], ['ing', '0']]",tr-iz-aipsing
546,TRAIT,1,['trait'],"[['trait', '1']]",tr-iz-ait
547,TRAITOR,2,"['trai', 'tor']","[['trai', '1'], ['tor', '0']]",tr-iz-aitor
549,TRAITS,1,['traits'],"[['traits', '1']]",tr-iz-aits
550,TRAJAN,2,"['Tra', 'jan']","[['Tra', '1'], ['jan', '0']]",Tr-iz-ajan
552,TRAM,1,['tram'],"[['tram', '1']]",tr-iz-am
553,TRAMBLE,2,"['tram', 'ble']","[['tram', '1'], ['ble', '0']]",tr-iz-amble
554,TRAMMEL,2,"['tram', 'mel']","[['tram', '1'], ['mel', '0']]",tr-iz-ammel
556,TRAMP,1,['tramp'],"[['tramp', '1']]",tr-iz-amp
557,TRAMPE,1,['trampe'],"[['trampe', '1']]",tr-iz-ampe
558,TRAMPING,2,"['tramp', 'ing']","[['tramp', '1'], ['ing', '0']]",tr-iz-amping
559,TRAMPLE,2,"['tram', 'ple']","[['tram', '1'], ['ple', '0']]",tr-iz-ample
560,TRAMPLED,2,"['tram', 'pled']","[['tram', '1'], ['pled', '0']]",tr-iz-ampled
561,TRAMPLING,2,"['tram', 'pling']","[['tram', '1'], ['pling', '0']]",tr-iz-ampling
563,TRAMPS,1,['tramps'],"[['tramps', '1']]",tr-iz-amps
564,TRAMS,1,['trams'],"[['trams', '1']]",tr-iz-ams
565,TRAN,1,['tran'],"[['tran', '1']]",tr-iz-an
566,TRANCE,1,['trance'],"[['trance', '1']]",tr-iz-ance
567,TRANCHE,1,['tranche'],"[['tranche', '1']]",tr-iz-anche
568,TRANG,1,['trang'],"[['trang', '1']]",tr-iz-ang
569,TRANQUIL,2,"['tran', 'quil']","[['tran', '1'], ['quil', '0']]",tr-iz-anquil
574,TRANS,1,['trans'],"[['trans', '1']]",tr-iz-ans
575,TRANSACT,2,"['trans', 'act']","[['trans', '0'], ['act', '1']]",trans-iz-act
578,TRANSCEND,2,"['tran', 'scend']","[['tran', '0'], ['scend', '1']]",transc-iz-end
583,TRANSCRIBE,2,"['tran', 'scribe']","[['tran', '0'], ['scribe', '1']]",transcr-iz-ibe
584,TRANSCRIBED,2,"['tran', 'scribed']","[['tran', '0'], ['scribed', '1']]",transcr-iz-ibed
587,TRANSCRIPT,2,"['tran', 'script']","[['tran', '1'], ['script', '2']]",tr-iz-anscript
590,TRANSECT,2,"['tran', 'sect']","[['tran', '1'], ['sect', '2']]",tr-iz-ansect
591,TRANSFER,2,"['trans', 'fer']","[['trans', '0'], ['fer', '1']]",transf-iz-er
596,TRANSFERRED,2,"['trans', 'ferred']","[['trans', '0'], ['ferred', '1']]",transf-iz-erred
598,TRANSFIX,2,"['trans', 'fix']","[['trans', '0'], ['fix', '1']]",transf-iz-ix
599,TRANSFIXED,2,"['trans', 'fixed']","[['trans', '0'], ['fixed', '1']]",transf-iz-ixed
600,TRANSFORM,2,"['trans', 'form']","[['trans', '0'], ['form', '1']]",transf-iz-orm
604,TRANSFUSE,2,"['trans', 'fuse']","[['trans', '0'], ['fuse', '1']]",transf-iz-use
605,TRANSFUSED,2,"['trans', 'fused']","[['trans', '0'], ['fused', '1']]",transf-iz-used
607,TRANSGRESS,2,"['trans', 'gress']","[['trans', '0'], ['gress', '1']]",transgr-iz-ess
610,TRANSIENT,2,"['tran', 'sient']","[['tran', '1'], ['sient', '0']]",tr-iz-ansient
612,TRANSIT,2,"['tran', 'sit']","[['tran', '1'], ['sit', '0']]",tr-iz-ansit
616,TRANSLATE,2,"['trans', 'late']","[['trans', '0'], ['late', '1']]",transl-iz-ate
623,TRANSMIT,2,"['trans', 'mit']","[['trans', '0'], ['mit', '1']]",transm-iz-it
631,TRANSOM,2,"['tran', 'som']","[['tran', '1'], ['som', '0']]",tr-iz-ansom
637,TRANSPLANT,2,"['trans', 'plant']","[['trans', '0'], ['plant', '1']]",transpl-iz-ant
640,TRANSPORT,2,"['trans', 'port']","[['trans', '0'], ['port', '1']]",transp-iz-ort
646,TRANSPOSE,2,"['trans', 'pose']","[['trans', '0'], ['pose', '1']]",transp-iz-ose
647,TRANSPOSED,2,"['trans', 'posed']","[['trans', '0'], ['posed', '1']]",transp-iz-osed
649,TRANSVAAL,2,"['Trans', 'vaal']","[['Trans', '0'], ['vaal', '1']]",Transv-iz-aal
650,TRANSVERSE,2,"['trans', 'verse']","[['trans', '0'], ['verse', '1']]",transv-iz-erse
653,TRANT,1,['trant'],"[['trant', '1']]",tr-iz-ant
654,TRANTER,2,"['trant', 'er']","[['trant', '1'], ['er', '0']]",tr-iz-anter
655,TRAP,1,['trap'],"[['trap', '1']]",tr-iz-ap
656,TRAPEZE,2,"['tra', 'peze']","[['tra', '0'], ['peze', '1']]",trap-iz-eze
657,TRAPP,1,['Trapp'],"[['Trapp', '1']]",tr-iz-app
658,TRAPPE,1,['trappe'],"[['trappe', '1']]",tr-iz-appe
659,TRAPPED,1,['trapped'],"[['trapped', '1']]",tr-iz-apped
660,TRAPPING,2,"['trap', 'ping']","[['trap', '1'], ['ping', '0']]",tr-iz-apping
661,TRAPPINGS,2,"['trap', 'pings']","[['trap', '1'], ['pings', '0']]",tr-iz-appings
662,TRAPPIST,2,"['Trap', 'pist']","[['Trap', '1'], ['pist', '0']]",Tr-iz-appist
663,TRAPS,1,['traps'],"[['traps', '1']]",tr-iz-aps
664,TRASH,1,['trash'],"[['trash', '1']]",tr-iz-ash
665,TRASHED,1,['trashed'],"[['trashed', '1']]",tr-iz-ashed
666,TRASHY,2,"['trash', 'y']","[['trash', '1'], ['y', '0']]",tr-iz-ashy
667,TRAUMA,2,"['trau', 'ma']","[['trau', '1'], ['ma', '0']]",tr-iz-auma
668,TRAUMAS,2,"['trau', 'mas']","[['trau', '1'], ['mas', '0']]",tr-iz-aumas
672,TRAVAIL,2,"['tra', 'vail']","[['tra', '0'], ['vail', '1']]",trav-iz-ail
673,TRAVEL,2,"['trav', 'el']","[['trav', '1'], ['el', '0']]",tr-iz-avel
674,TRAVELED,2,"['trav', 'eled']","[['trav', '1'], ['eled', '0']]",tr-iz-aveled
677,TRAVELLED,2,"['trav', 'elled']","[['trav', '1'], ['elled', '0']]",tr-iz-avelled
681,TRAVERS,2,"['Trav', 'ers']","[['Trav', '1'], ['ers', '0']]",Tr-iz-avers
682,TRAVERSE,2,"['trav', 'erse']","[['trav', '1'], ['erse', '0']]",tr-iz-averse
683,TRAVERSED,2,"['trav', 'ersed']","[['trav', '1'], ['ersed', '0']]",tr-iz-aversed
687,TRAVIS,2,"['Trav', 'is']","[['Trav', '1'], ['is', '0']]",Tr-iz-avis
688,TRAWLER,2,"['trawl', 'er']","[['trawl', '1'], ['er', '0']]",tr-iz-awler
689,TRAY,1,['tray'],"[['tray', '1']]",tr-iz-ay
690,TRAYS,1,['trays'],"[['trays', '1']]",tr-iz-ays
693,TREAD,1,['tread'],"[['tread', '1']]",tr-iz-ead
694,TREADING,2,"['tread', 'ing']","[['tread', '1'], ['ing', '0']]",tr-iz-eading
695,TREADMILL,2,"['tread', 'mill']","[['tread', '1'], ['mill', '2']]",tr-iz-eadmill
696,TREADS,1,['treads'],"[['treads', '1']]",tr-iz-eads
697,TREADWHEEL,2,"['tread', 'wheel']","[['tread', '1'], ['wheel', '2']]",tr-iz-eadwheel
698,TREASON,2,"['trea', 'son']","[['trea', '1'], ['son', '0']]",tr-iz-eason
699,TREASURE,2,"['treas', 'ure']","[['treas', '1'], ['ure', '0']]",tr-iz-easure
700,TREASURED,2,"['treas', 'ured']","[['treas', '1'], ['ured', '0']]",tr-iz-easured
703,TREASURES,2,"['treas', 'ures']","[['treas', '1'], ['ures', '0']]",tr-iz-easures
706,TREAT,1,['treat'],"[['treat', '1']]",tr-iz-eat
708,TREATER,2,"['treat', 'er']","[['treat', '1'], ['er', '0']]",tr-iz-eater
709,TREATIES,2,"['trea', 'ties']","[['trea', '1'], ['ties', '0']]",tr-iz-eaties
710,TREATISE,2,"['trea', 'tise']","[['trea', '1'], ['tise', '0']]",tr-iz-eatise
711,TREATMENT,2,"['treat', 'ment']","[['treat', '1'], ['ment', '0']]",tr-iz-eatment
712,TREATS,1,['treats'],"[['treats', '1']]",tr-iz-eats
713,TREATY,2,"['trea', 'ty']","[['trea', '1'], ['ty', '0']]",tr-iz-eaty
714,TREBLE,2,"['tre', 'ble']","[['tre', '1'], ['ble', '0']]",tr-iz-eble
715,TREBLED,2,"['tre', 'bled']","[['tre', '1'], ['bled', '0']]",tr-iz-ebled
716,TREDWAY,2,"['tred', 'way']","[['tred', '1'], ['way', '2']]",tr-iz-edway
717,TREE,1,['tree'],"[['tree', '1']]",tr-iz-ee
718,TREELESS,2,"['tree', 'less']","[['tree', '1'], ['less', '0']]",tr-iz-eeless
719,TREES,1,['trees'],"[['trees', '1']]",tr-iz-ees
720,TREETOP,2,"['tree', 'top']","[['tree', '1'], ['top', '2']]",tr-iz-eetop
721,TREK,1,['trek'],"[['trek', '1']]",tr-iz-ek
722,TREKKED,1,['trekked'],"[['trekked', '1']]",tr-iz-ekked
723,TREKKING,2,"['trek', 'king']","[['trek', '1'], ['king', '0']]",tr-iz-ekking
724,TREKS,1,['treks'],"[['treks', '1']]",tr-iz-eks
725,TRELLIS,2,"['trel', 'lis']","[['trel', '1'], ['lis', '0']]",tr-iz-ellis
726,TREMBLE,2,"['trem', 'ble']","[['trem', '1'], ['ble', '0']]",tr-iz-emble
727,TREMBLED,2,"['trem', 'bled']","[['trem', '1'], ['bled', '0']]",tr-iz-embled
728,TREMBLY,2,"['trem', 'bly']","[['trem', '1'], ['bly', '0']]",tr-iz-embly
731,TREMOR,2,"['trem', 'or']","[['trem', '1'], ['or', '0']]",tr-iz-emor
734,TRENCH,1,['trench'],"[['trench', '1']]",tr-iz-ench
735,TRENCHANT,2,"['trench', 'ant']","[['trench', '1'], ['ant', '0']]",tr-iz-enchant
736,TRENCHER,2,"['trench', 'er']","[['trench', '1'], ['er', '0']]",tr-iz-encher
737,TREND,1,['trend'],"[['trend', '1']]",tr-iz-end
738,TRENDS,1,['trends'],"[['trends', '1']]",tr-iz-ends
740,TRENDY,2,"['trend', 'y']","[['trend', '1'], ['y', '0']]",tr-iz-endy
741,TRENT,1,['Trent'],"[['Trent', '1']]",tr-iz-ent
742,TRENTON,2,"['Tren', 'ton']","[['Tren', '1'], ['ton', '0']]",Tr-iz-enton
744,TRESPASS,2,"['tres', 'pass']","[['tres', '1'], ['pass', '2']]",tr-iz-espass
745,TRESS,1,['tress'],"[['tress', '1']]",tr-iz-ess
746,TRESSEL,2,"['tres', 'sel']","[['tres', '1'], ['sel', '0']]",tr-iz-essel
747,TREST,1,['trest'],"[['trest', '1']]",tr-iz-est
748,TRESTLE,2,"['tres', 'tle']","[['tres', '1'], ['tle', '0']]",tr-iz-estle
749,TREU,1,['treu'],"[['treu', '1']]",tr-iz-eu
752,TREVOR,2,"['Trev', 'or']","[['Trev', '1'], ['or', '0']]",Tr-iz-evor
753,TREW,1,['trew'],"[['trew', '1']]",tr-iz-ew
754,TREY,1,['trey'],"[['trey', '1']]",tr-iz-ey
755,TRI,1,['tri'],"[['tri', '1']]",tr-iz-i
756,TRIAD,2,"['tri', 'ad']","[['tri', '1'], ['ad', '2']]",tr-iz-iad
757,TRIAGE,2,"['tri', 'age']","[['tri', '1'], ['age', '0']]",tr-iz-iage
758,TRIAL,2,"['tri', 'al']","[['tri', '1'], ['al', '0']]",tr-iz-ial
763,TRIB,1,['trib'],"[['trib', '1']]",tr-iz-ib
764,TRIBAL,2,"['trib', 'al']","[['trib', '1'], ['al', '0']]",tr-iz-ibal
766,TRIBBLE,2,"['trib', 'ble']","[['trib', '1'], ['ble', '0']]",tr-iz-ibble
767,TRIBE,1,['tribe'],"[['tribe', '1']]",tr-iz-ibe
768,TRIBES,1,['tribes'],"[['tribes', '1']]",tr-iz-ibes
769,TRIBESMAN,2,"['tribes', 'man']","[['tribes', '1'], ['man', '0']]",tr-iz-ibesman
770,TRIBESMEN,2,"['tribes', 'men']","[['tribes', '1'], ['men', '0']]",tr-iz-ibesmen
773,TRIBUNE,2,"['trib', 'une']","[['trib', '1'], ['une', '0']]",tr-iz-ibune
776,TRIBUTE,2,"['trib', 'ute']","[['trib', '1'], ['ute', '0']]",tr-iz-ibute
777,TRICE,1,['trice'],"[['trice', '1']]",tr-iz-ice
778,TRICEPS,2,"['tri', 'ceps']","[['tri', '1'], ['ceps', '2']]",tr-iz-iceps
780,TRICK,1,['trick'],"[['trick', '1']]",tr-iz-ick
781,TRICKED,1,['tricked'],"[['tricked', '1']]",tr-iz-icked
785,TRICKING,2,"['trick', 'ing']","[['trick', '1'], ['ing', '0']]",tr-iz-icking
786,TRICKLE,2,"['trick', 'le']","[['trick', '1'], ['le', '0']]",tr-iz-ickle
787,TRICKLED,2,"['trick', 'led']","[['trick', '1'], ['led', '0']]",tr-iz-ickled
788,TRICKLING,2,"['trick', 'ling']","[['trick', '1'], ['ling', '0']]",tr-iz-ickling
789,TRICKS,1,['tricks'],"[['tricks', '1']]",tr-iz-icks
790,TRICKSTER,2,"['trick', 'ster']","[['trick', '1'], ['ster', '0']]",tr-iz-ickster
791,TRICKY,2,"['trick', 'y']","[['trick', '1'], ['y', '0']]",tr-iz-icky
794,TRIDENT,2,"['tri', 'dent']","[['tri', '1'], ['dent', '0']]",tr-iz-ident
795,TRIED,1,['tried'],"[['tried', '1']]",tr-iz-ied
797,TRIER,2,"['tri', 'er']","[['tri', '1'], ['er', '0']]",tr-iz-ier
798,TRIES,1,['tries'],"[['tries', '1']]",tr-iz-ies
799,TRIFLE,2,"['tri', 'fle']","[['tri', '1'], ['fle', '0']]",tr-iz-ifle
800,TRIFLING,2,"['tri', 'fling']","[['tri', '1'], ['fling', '0']]",tr-iz-ifling
801,TRIG,1,['trig'],"[['trig', '1']]",tr-iz-ig
802,TRIGGER,2,"['trig', 'ger']","[['trig', '1'], ['ger', '0']]",tr-iz-igger
805,TRILBY,2,"['tril', 'by']","[['tril', '1'], ['by', '0']]",tr-iz-ilby
806,TRILL,1,['trill'],"[['trill', '1']]",tr-iz-ill
807,TRILLING,2,"['tril', 'ling']","[['tril', '1'], ['ling', '0']]",tr-iz-illing
808,TRILLION,2,"['tril', 'lion']","[['tril', '1'], ['lion', '0']]",tr-iz-illion
809,TRILLIONS,2,"['tril', 'lions']","[['tril', '1'], ['lions', '0']]",tr-iz-illions
810,TRILLO,2,"['tril', 'lo']","[['tril', '1'], ['lo', '0']]",tr-iz-illo
812,TRIM,1,['trim'],"[['trim', '1']]",tr-iz-im
813,TRIMBLE,2,"['Trim', 'ble']","[['Trim', '1'], ['ble', '0']]",Tr-iz-imble
815,TRIMMED,1,['trimmed'],"[['trimmed', '1']]",tr-iz-immed
816,TRIMMER,2,"['trim', 'mer']","[['trim', '1'], ['mer', '0']]",tr-iz-immer
817,TRIMMING,2,"['trim', 'ming']","[['trim', '1'], ['ming', '0']]",tr-iz-imming
818,TRIMS,1,['trims'],"[['trims', '1']]",tr-iz-ims
819,TRINE,1,['trine'],"[['trine', '1']]",tr-iz-ine
822,TRINKET,2,"['trin', 'ket']","[['trin', '1'], ['ket', '0']]",tr-iz-inket
823,TRINKLE,2,"['trin', 'kle']","[['trin', '1'], ['kle', '0']]",tr-iz-inkle
824,TRIO,2,"['tri', 'o']","[['tri', '1'], ['o', '2']]",tr-iz-io
825,TRIP,1,['trip'],"[['trip', '1']]",tr-iz-ip
827,TRIPE,1,['tripe'],"[['tripe', '1']]",tr-iz-ipe
828,TRIPLE,2,"['tri', 'ple']","[['tri', '1'], ['ple', '0']]",tr-iz-iple
829,TRIPLED,2,"['tri', 'pled']","[['tri', '1'], ['pled', '0']]",tr-iz-ipled
830,TRIPLET,2,"['tri', 'plet']","[['tri', '1'], ['plet', '0']]",tr-iz-iplet
832,TRIPOD,2,"['tri', 'pod']","[['tri', '1'], ['pod', '2']]",tr-iz-ipod
834,TRIPP,1,['tripp'],"[['tripp', '1']]",tr-iz-ipp
835,TRIPPE,1,['trippe'],"[['trippe', '1']]",tr-iz-ippe
836,TRIPPED,1,['tripped'],"[['tripped', '1']]",tr-iz-ipped
837,TRIPPER,2,"['trip', 'per']","[['trip', '1'], ['per', '0']]",tr-iz-ipper
838,TRIPPING,2,"['trip', 'ping']","[['trip', '1'], ['ping', '0']]",tr-iz-ipping
839,TRIPS,1,['trips'],"[['trips', '1']]",tr-iz-ips
840,TRIPTYCH,2,"['trip', 'tych']","[['trip', '1'], ['tych', '0']]",tr-iz-iptych
841,TRISH,1,['Trish'],"[['Trish', '1']]",tr-iz-ish
842,TRISTAN,2,"['Tris', 'tan']","[['Tris', '1'], ['tan', '2']]",Tr-iz-istan
843,TRISTATE,2,"['tri', 'state']","[['tri', '1'], ['state', '2']]",tr-iz-istate
844,TRISTRAM,2,"['Tris', 'tram']","[['Tris', '1'], ['tram', '0']]",Tr-iz-istram
845,TRITE,1,['trite'],"[['trite', '1']]",tr-iz-ite
847,TRITON,2,"['Tri', 'ton']","[['Tri', '1'], ['ton', '0']]",Tr-iz-iton
848,TRIUMPH,2,"['tri', 'umph']","[['tri', '1'], ['umph', '0']]",tr-iz-iumph
853,TRIVETTE,2,"['triv', 'ette']","[['triv', '0'], ['ette', '1']]",triv-iz-ette
860,TRIXIE,2,"['Trix', 'ie']","[['Trix', '1'], ['ie', '0']]",Tr-iz-ixie
861,TROD,1,['trod'],"[['trod', '1']]",tr-iz-od
862,TROIKA,2,"['troi', 'ka']","[['troi', '1'], ['ka', '0']]",tr-iz-oika
863,TROIS,1,['trois'],"[['trois', '1']]",tr-iz-ois
864,TROJAN,2,"['Tro', 'jan']","[['Tro', '1'], ['jan', '0']]",Tr-iz-ojan
865,TROLL,1,['troll'],"[['troll', '1']]",tr-iz-oll
866,TROLLEY,2,"['trol', 'ley']","[['trol', '1'], ['ley', '0']]",tr-iz-olley
867,TROLLEYS,2,"['trol', 'leys']","[['trol', '1'], ['leys', '0']]",tr-iz-olleys
868,TROMBONE,2,"['trom', 'bone']","[['trom', '0'], ['bone', '1']]",tromb-iz-one
870,TROMP,1,['tromp'],"[['tromp', '1']]",tr-iz-omp
871,TRON,1,['tron'],"[['tron', '1']]",tr-iz-on
872,TRONE,1,['trone'],"[['trone', '1']]",tr-iz-one
873,TROOP,1,['troop'],"[['troop', '1']]",tr-iz-oop
874,TROOPED,1,['trooped'],"[['trooped', '1']]",tr-iz-ooped
875,TROOPER,2,"['troop', 'er']","[['troop', '1'], ['er', '0']]",tr-iz-ooper
876,TROOPS,1,['troops'],"[['troops', '1']]",tr-iz-oops
877,TROOST,1,['Troost'],"[['Troost', '1']]",tr-iz-oost
878,TROPHIES,2,"['tro', 'phies']","[['tro', '1'], ['phies', '0']]",tr-iz-ophies
879,TROPHY,2,"['tro', 'phy']","[['tro', '1'], ['phy', '0']]",tr-iz-ophy
880,TROPIC,2,"['trop', 'ic']","[['trop', '1'], ['ic', '0']]",tr-iz-opic
883,TROST,1,['trost'],"[['trost', '1']]",tr-iz-ost
884,TROT,1,['trot'],"[['trot', '1']]",tr-iz-ot
885,TROTH,1,['troth'],"[['troth', '1']]",tr-iz-oth
886,TROTS,1,['trots'],"[['trots', '1']]",tr-iz-ots
887,TROTSKY,2,"['Trot', 'sky']","[['Trot', '1'], ['sky', '2']]",Tr-iz-otsky
888,TROTT,1,['trott'],"[['trott', '1']]",tr-iz-ott
889,TROTTED,2,"['trot', 'ted']","[['trot', '1'], ['ted', '0']]",tr-iz-otted
890,TROTTER,2,"['trot', 'ter']","[['trot', '1'], ['ter', '0']]",tr-iz-otter
891,TROTTING,2,"['trot', 'ting']","[['trot', '1'], ['ting', '0']]",tr-iz-otting
893,TROUBLE,2,"['trou', 'ble']","[['trou', '1'], ['ble', '0']]",tr-iz-ouble
894,TROUBLED,2,"['trou', 'bled']","[['trou', '1'], ['bled', '0']]",tr-iz-oubled
898,TROUGH,1,['trough'],"[['trough', '1']]",tr-iz-ough
899,TROUGHS,1,['troughs'],"[['troughs', '1']]",tr-iz-oughs
900,TROUNCE,1,['trounce'],"[['trounce', '1']]",tr-iz-ounce
901,TROUNCED,1,['trounced'],"[['trounced', '1']]",tr-iz-ounced
902,TROUNCING,2,"['trounc', 'ing']","[['trounc', '1'], ['ing', '0']]",tr-iz-ouncing
903,TROUPE,1,['troupe'],"[['troupe', '1']]",tr-iz-oupe
904,TROUPES,1,['troupes'],"[['troupes', '1']]",tr-iz-oupes
905,TROUSER,2,"['trou', 'ser']","[['trou', '1'], ['ser', '0']]",tr-iz-ouser
906,TROUSERS,2,"['trou', 'sers']","[['trou', '1'], ['sers', '0']]",tr-iz-ousers
907,TROUT,1,['trout'],"[['trout', '1']]",tr-iz-out
908,TROVE,1,['trove'],"[['trove', '1']]",tr-iz-ove
909,TROW,1,['trow'],"[['trow', '1']]",tr-iz-ow
910,TROWEL,2,"['trow', 'el']","[['trow', '1'], ['el', '0']]",tr-iz-owel
911,TROY,1,['troy'],"[['troy', '1']]",tr-iz-oy
